PlateID,Row,Column,Organism,Species,Genotype,Tissue,Comments,P1,P2,Field,Weather,Breeder,Flower
79,B,4,Cucumber,Cucumis sativus,P79B04,leaf,WI7841_BC1F2_16,Sire402,Dam402,Farm356,Sunny,Josue,Blue
79,C,4,Cucumber,Cucumis sativus,P79C04,leaf,WI7841_BC1F2_28,Sire403,Dam403,Farm357,Sunny,Josue,Yellow
79,D,4,Cucumber,Cucumis sativus,P79D04,leaf,WI7841_BC1F2_40,Sire404,Dam404,Farm358,Sunny,Josue,Green
79,E,4,Cucumber,Cucumis sativus,P79E4,leaf,WI7841_BC1F2_52,Sire405,Dam405,Farm359,Sunny,Josue,Blue
79,F,4,Cucumber,Cucumis sativus,P79F04,leaf,WI7416_F2:3_149,Sire406,Dam406,Farm360,Sunny,Josue,Yellow
79,G,4,Cucumber,Cucumis sativus,P79G04,leaf,WI7864_PMF2_003,Sire407,Dam407,Farm361,Sunny,Josue,Green
79,H,4,Cucumber,Cucumis sativus,P79H04,leaf,WI7864_PMF2_014,Sire408,Dam408,Farm362,Sunny,Josue,Blue
79,A,5,Cucumber,Cucumis sativus,P79A05,leaf,WI7841_BC1F2_5,Sire409,Dam409,Farm363,Sunny,Josue,Yellow
79,B,5,Cucumber,Cucumis sativus,P79B05,leaf,WI7841_BC1F2_17,Sire410,Dam410,Farm364,Sunny,Josue,Green
79,C,5,Cucumber,Cucumis sativus,P79C05,leaf,WI7841_BC1F2_29,Sire411,Dam411,Farm365,Sunny,Josue,Blue
79,D,5,Cucumber,Cucumis sativus,P79D05,leaf,WI7841_BC1F2_41,Sire412,Dam412,Farm366,Sunny,Josue,Yellow
79,E,5,Cucumber,Cucumis sativus,P79E5,leaf,WI7841_BC1F2_53,Sire413,Dam413,Farm367,Sunny,Josue,Green
79,F,5,Cucumber,Cucumis sativus,P79F05,leaf,WI7416_F2:3_152,Sire414,Dam414,Farm368,Sunny,Josue,Blue
79,G,5,Cucumber,Cucumis sativus,P79G05,leaf,WI7864_PMF2_004,Sire415,Dam415,Farm369,Sunny,Josue,Yellow
79,H,5,Cucumber,Cucumis sativus,P79H05,leaf,WI7864_PMF2_015,Sire416,Dam416,Farm370,Sunny,Josue,Green
79,A,6,Cucumber,Cucumis sativus,P79A06,leaf,WI7841_BC1F2_6,Sire417,Dam417,Farm371,Sunny,Josue,Blue
79,B,6,Cucumber,Cucumis sativus,P79B06,leaf,WI7841_BC1F2_18,Sire418,Dam418,Farm372,Sunny,Josue,Yellow
79,C,6,Cucumber,Cucumis sativus,P79C06,leaf,WI7841_BC1F2_30,Sire419,Dam419,Farm373,Sunny,Josue,Green
79,D,6,Cucumber,Cucumis sativus,P79D06,leaf,WI7841_BC1F2_42,Sire420,Dam420,Farm374,Sunny,Josue,Blue
79,E,6,Cucumber,Cucumis sativus,P79E6,leaf,WI7841_BC1F2_54,Sire421,Dam421,Farm375,Sunny,Josue,Yellow
79,F,6,Cucumber,Cucumis sativus,P79F06,leaf,WI7416_F2:3_153,Sire422,Dam422,Farm376,Sunny,Josue,Green
79,G,6,Cucumber,Cucumis sativus,P79G06,leaf,WI7864_PMF2_005,Sire423,Dam423,Farm377,Sunny,Josue,Blue
79,H,6,Cucumber,Cucumis sativus,P79H06,leaf,WI7864_PMF2_016,Sire424,Dam424,Farm378,Sunny,Josue,Yellow
79,A,7,Cucumber,Cucumis sativus,P79A07,leaf,WI7841_BC1F2_7,Sire425,Dam425,Farm379,Sunny,Josue,Green
79,B,7,Cucumber,Cucumis sativus,P79B07,leaf,WI7841_BC1F2_19,Sire426,Dam426,Farm380,Sunny,Josue,Blue
79,C,7,Cucumber,Cucumis sativus,P79C07,leaf,WI7841_BC1F2_31,Sire427,Dam427,Farm381,Sunny,Josue,Yellow
79,D,7,Cucumber,Cucumis sativus,P79D07,leaf,WI7841_BC1F2_43,Sire428,Dam428,Farm382,Sunny,Josue,Green
79,E,7,Cucumber,Cucumis sativus,P79E7,leaf,WI7841_BC1F2_55,Sire429,Dam429,Farm383,Sunny,Josue,Blue
79,F,7,Cucumber,Cucumis sativus,P79F07,leaf,WI7416_F2:3_154,Sire430,Dam430,Farm384,Sunny,Josue,Yellow
79,G,7,Cucumber,Cucumis sativus,P79G07,leaf,WI7864_PMF2_006,Sire431,Dam431,Farm385,Sunny,Josue,Green
79,H,7,Cucumber,Cucumis sativus,P79H07,leaf,WI7864_PMF2_017,Sire432,Dam432,Farm386,Sunny,Josue,Blue
79,A,8,Cucumber,Cucumis sativus,P79A08,leaf,WI7841_BC1F2_8,Sire433,Dam433,Farm387,Sunny,Josue,Yellow
79,B,8,Cucumber,Cucumis sativus,P79B08,leaf,WI7841_BC1F2_20,Sire434,Dam434,Farm388,Sunny,Josue,Green
79,C,8,Cucumber,Cucumis sativus,P79C08,leaf,WI7841_BC1F2_32,Sire435,Dam435,Farm389,Sunny,Josue,Blue
79,D,8,Cucumber,Cucumis sativus,P79D08,leaf,WI7841_BC1F2_44,Sire436,Dam436,Farm390,Sunny,Josue,Yellow
79,E,8,Cucumber,Cucumis sativus,P79E8,leaf,WI7841_BC1F2_56,Sire437,Dam437,Farm391,Sunny,Josue,Green
79,F,8,Cucumber,Cucumis sativus,P79F08,leaf,WI7416_F2:3_155,Sire438,Dam438,Farm392,Sunny,Josue,Blue
79,G,8,Cucumber,Cucumis sativus,P79G08,leaf,WI7864_PMF2_007,Sire439,Dam439,Farm393,Sunny,Josue,Yellow
79,H,8,Cucumber,Cucumis sativus,P79H08,leaf,WI7864_PMF2_018,Sire440,Dam440,Farm394,Sunny,Josue,Green
79,A,9,Cucumber,Cucumis sativus,P79A09,leaf,WI7841_BC1F2_9,Sire441,Dam441,Farm395,Sunny,Josue,Blue
79,B,9,Cucumber,Cucumis sativus,P79B09,leaf,WI7841_BC1F2_21,Sire442,Dam442,Farm396,Sunny,Josue,Yellow
79,C,9,Cucumber,Cucumis sativus,P79C09,leaf,WI7841_BC1F2_33,Sire443,Dam443,Farm397,Sunny,Josue,Green
79,D,9,Cucumber,Cucumis sativus,P79D09,leaf,WI7841_BC1F2_45,Sire444,Dam444,Farm398,Sunny,Josue,Blue
79,E,9,Cucumber,Cucumis sativus,P79E9,leaf,WI7416_F2:3_139,Sire445,Dam445,Farm399,Sunny,Josue,Yellow
79,F,9,Cucumber,Cucumis sativus,P79F09,leaf,WI7416_F2:3_156,Sire446,Dam446,Farm400,Sunny,Josue,Green
79,G,9,Cucumber,Cucumis sativus,P79G09,leaf,WI7864_PMF2_008,Sire447,Dam447,Farm401,Sunny,Josue,Blue
79,H,9,Cucumber,Cucumis sativus,P79H09,leaf,WI7864_PMF2_019,Sire448,Dam448,Farm402,Sunny,Josue,Yellow
79,A,10,Cucumber,Cucumis sativus,P79A10,leaf,WI7841_BC1F2_10,Sire449,Dam449,Farm403,Sunny,Josue,Green
79,B,10,Cucumber,Cucumis sativus,P79B10,leaf,WI7841_BC1F2_22,Sire450,Dam450,Farm404,Sunny,Josue,Blue
79,C,10,Cucumber,Cucumis sativus,P79C10,leaf,WI7841_BC1F2_34,Sire451,Dam451,Farm405,Sunny,Josue,Yellow
79,D,10,Cucumber,Cucumis sativus,P79D10,leaf,WI7841_BC1F2_46,Sire452,Dam452,Farm406,Sunny,Josue,Green
79,E,10,Cucumber,Cucumis sativus,P79E10,leaf,WI7416_F2:3_140,Sire453,Dam453,Farm407,Sunny,Josue,Blue
79,F,10,Cucumber,Cucumis sativus,P79F10,leaf,WI7416_F2:3_157,Sire454,Dam454,Farm408,Sunny,Josue,Yellow
79,G,10,Cucumber,Cucumis sativus,P79G10,leaf,WI7864_PMF2_009,Sire455,Dam455,Farm409,Sunny,Josue,Green
79,H,10,Cucumber,Cucumis sativus,P79H10,leaf,WI7864_PMF2_020,Sire456,Dam456,Farm410,Sunny,Josue,Blue
79,A,11,Cucumber,Cucumis sativus,P79A11,leaf,WI7841_BC1F2_11,Sire457,Dam457,Farm411,Sunny,Josue,Yellow
79,B,11,Cucumber,Cucumis sativus,P79B11,leaf,WI7841_BC1F2_23,Sire458,Dam458,Farm412,Sunny,Josue,Green
79,C,11,Cucumber,Cucumis sativus,P79C11,leaf,WI7841_BC1F2_35,Sire459,Dam459,Farm413,Sunny,Josue,Blue
79,D,11,Cucumber,Cucumis sativus,P79D11,leaf,WI7841_BC1F2_47,Sire460,Dam460,Farm414,Sunny,Josue,Yellow
79,E,11,Cucumber,Cucumis sativus,P79E11,leaf,WI7416_F2:3_141,Sire461,Dam461,Farm415,Sunny,Josue,Green
79,F,11,Cucumber,Cucumis sativus,P79F11,leaf,WI7416_F2:3_158,Sire462,Dam462,Farm416,Sunny,Josue,Blue
79,G,11,Cucumber,Cucumis sativus,P79G11,leaf,WI7864_PMF2_010,Sire463,Dam463,Farm417,Sunny,Josue,Yellow
79,H,11,Cucumber,Cucumis sativus,P79H11,leaf,WI7864_PMF2_021,Sire464,Dam464,Farm418,Sunny,Josue,Green
79,A,12,Cucumber,Cucumis sativus,P79A12,leaf,WI7841_BC1F2_12,Sire465,Dam465,Farm419,Sunny,Josue,Blue
79,B,12,Cucumber,Cucumis sativus,P79B12,leaf,WI7841_BC1F2_24,Sire466,Dam466,Farm420,Sunny,Josue,Yellow
79,C,12,Cucumber,Cucumis sativus,P79C12,leaf,WI7841_BC1F2_36,Sire467,Dam467,Farm421,Sunny,Josue,Green
79,D,12,Cucumber,Cucumis sativus,P79D12,leaf,WI7841_BC1F2_48,Sire468,Dam468,Farm422,Sunny,Josue,Blue
79,E,12,Cucumber,Cucumis sativus,P79E12,leaf,WI7416_F2:3_142,Sire469,Dam469,Farm423,Sunny,Josue,Yellow
79,F,12,Cucumber,Cucumis sativus,P79F12,leaf,WI7416_F2:3_159,Sire470,Dam470,Farm424,Sunny,Josue,Green
